Display Type,LinkedIn Link (map it to Links to get the logo),Startup Name ,Full Address,Description of startup,Website,Stage,# of Employees ,Section,Founded Year,Founded Source,Logo URL,Logo Source
profile,http://www.linkedin.com/company/bacon-inc,Bacon,"3715 Tracy Hall Parkway, Provo, UT","Bacon is a gig-work app that connects established businesses to local gig workers. We make temp work respectable and reliable by holding businesses and workers accountable to one another. Our app allows them to choose one another based on ratings, reviews, and performance. ",www.baconwork.com,Series A,51-200,B2B Software,2018,https://html.duckduckgo.com/html/?q=%22Bacon%22+founded+year+www.baconwork.com,https://cdn.prod.website-files.com/5b32bcf34b8475e132296c72/62e2f45dae2240bc8b90216a_home_open_graph_image-01.jpg,og:image
profile,http://www.linkedin.com/company/bandwango,Bandwango,"6905 South 1300 East, Cottonwood Heights, UT","Bandwango is an all-in-one experience builder platform that gets people excited about exploring, supports small businesses and removes complexities with merchant payments.",www.bandwango.com,Seed ,51-200,Consumer,2012,https://html.duckduckgo.com/html/?q=%22Bandwango%22+founded+year+www.bandwango.com,https://cdn.prod.website-files.com/66578bb311ff6fff251290a9/66955a382b006365a5c79126_bw-og.webp,og:image
profile,http://www.linkedin.com/company/chargezoom,Chargezoom,"6440 Millrock Drive, Salt Lake City, UT",Get paid faster and easier with Chargezoom's AI powered Open Payments Platform.,www.chargezoom.com,Series A ,51-200,FinTech,2017,https://html.duckduckgo.com/html/?q=%22Chargezoom%22+founded+year+www.chargezoom.com,https://cdn.prod.website-files.com/67d327cda5426471be9ac016/67fedf3cf84d192cf458371d_chargezoom.com.jpg,og:image
profile,http://www.linkedin.com/company/herodevs,HeroDevs,"9561 S 700 E, Sandy, UT 84070",HeroDevs is the industry experts on “life after end-of-life” for open-source software.Our open-source packages and experts let you keep using your software safely and in compliance — allowing you to migrate if and when you’re ready.,www.herodevs.com,Series A ,51-200,B2B Software,2018,https://html.duckduckgo.com/html/?q=%22HeroDevs%22+founded+year+www.herodevs.com,https://cdn.prod.website-files.com/62865614b39c464b76d339aa/62e44a1526e89cbeaa78f2df_Open%20Graph%20Image.png,og:image
profile,http://www.linkedin.com/company/honasoftware,Hona,"553 Timpanogos Cir Suite 2300, Orem, UT 84097",Hona is an application that helps law firms update their clients on their case. Clients receive a better experience and law firms have less redundant communication.,www.hona.com,Series A ,51-200,B2B Software,2021,https://html.duckduckgo.com/html/?q=%22Hona%22+founded+year+www.hona.com,https://cdn.prod.website-files.com/657bdb51ea28797da97dfd44/66cfbf08ded0ac1c92d0b4c8_Hona%20Opengraph%20Image.png,og:image
profile,http://www.linkedin.com/company/hypercraftusa,Hypercraft,"1200 Towne Centre Boulevard, Provo, UT",Hypercraft believes in a future where innovators have greater access to the best EV technology. We are positioned to unleash the unlimited performance potential of electrified and hybrid propulsion in every motorized industry vertical.,www.hypercraftusa.com,Seed ,51-200,Energy,2021,https://html.duckduckgo.com/html/?q=%22Hypercraft%22+founded+year+www.hypercraftusa.com,https://icons.duckduckgo.com/ip3/hypercraftusa.com.ico,ddg-favicon
profile,http://www.linkedin.com/company/i-drive-logistics,iDrive Logistics,"1850 Ashton Boulevard, Lehi, UT","Our mission is to empower eCommerce businesses to succeed on a global scale.

Founded in 2008 by small parcel industry leaders, iDrive Logistics provides shipping and fulfillment solutions for top ecommerce Brands and 3PL fulfillment warehouses.",www.idrivelogistics.com,Seed ,51-200,Consumer,2008,https://html.duckduckgo.com/html/?q=%22iDrive+Logistics%22+founded+year+www.idrivelogistics.com,https://www.idrivelogistics.com/wp-content/smush-avif/2025/03/favicon-1-200x200.png.avif,apple-touch-icon
profile,http://www.linkedin.com/company/isotalent,IsoTalent,"2600 Executive Parkway, Lehi, UT","IsoTalent is a full-service recruiting agency in Lehi, Utah, with clients from around the world. We offer affordable hourly rates, high-touch collaboration with our team of professional recruiters, and tech-backed applicant tracking and screening methods.",www.isotalent.com,Seed ,51-200,B2B Software,2016,https://html.duckduckgo.com/html/?q=%22IsoTalent%22+founded+year+www.isotalent.com,https://www.isotalent.com/meta-img.png,og:image
profile,http://www.linkedin.com/company/moises,Music AI ,"4001 South 700 East, Salt Lake City, UT","Music AI is a trailblazing AI-powered music and audio platform offering an expansive suite of more than 50 stackable AI audio solutions. Embraced by record labels, agencies, technology firms, and developers, Music AI is synonymous with audio innovation. ",www.music.ai,Series A ,51-200,Consumer,2019,https://html.duckduckgo.com/html/?q=%22Music+AI%22+founded+year+www.music.ai,https://storage.googleapis.com/moises-cms-music-ai/music_ai_og_image_1ac14b44eb/music_ai_og_image_1ac14b44eb.png,og:image
profile,http://www.linkedin.com/company/motivhealth,Motivhealth,"10421 South Jordan Gateway, South Jordan, UT",The insurance company creatively solving the high cost of healthcare.,www.motivhealth.com,Seed ,51-200,B2B Software,2015,https://html.duckduckgo.com/html/?q=www.motivhealth.com+founded+year,https://www.motivhealth.com/wp-content/uploads/2020/06/Laptop-Wallpaper-V3-01-400x250.jpg,og:image
profile,http://www.linkedin.com/company/murf-ai,Murf,"341 South Main Street, Salt Lake City, UT","Murf AI is working on simplifying voice audio and making high-quality voice overs accessible to everyone, using artificial intelligence. Murf helps users create lifelike voice overs in a matter of minutes, without the need for any recording equipment.",www.murf.ai,Series A ,51-200,B2B Software,2020,https://html.duckduckgo.com/html/?q=%22Murf%22+founded+year+www.murf.ai,https://cdn.prod.website-files.com/66b3765153a8a0c399c70981/670584e2dab709883eed3793_Home.webp,og:image
profile,http://www.linkedin.com/company/nectarhr,Nectar HR,"1300 W Traverse Pkwy, Lehi, UT 84043","Nectar gives organizations the tools to build a culture people won't want to leave. Our platform helps your workplace foster a sense of community, purpose and appreciation where people feel valued and rewarded for their hard work. It also keeps your mission and company core values top of mind.",www.nectarhr.com,Series B ,51-200,B2B Software,2015,https://html.duckduckgo.com/html/?q=nectarhr+founded+year,https://cdn.prod.website-files.com/66c3d5cec041684c95fc14e0/670ec3ad8741f10fd1b5edd5_Open-Graph-Image-Webflow%20(1).avif,og:image
profile,http://www.linkedin.com/company/nivati-co,Nivati,"10808 South River Front Parkway, South Jordan, UT","Nivati is a multi-pronged wellness solution designed for companies prioritizing their employees' wellbeing. With Nivati, employees thrive through a comprehensive, all-in-one wellness app that grants convenient access to various tools, exercises, and a network of professional providers. ",www.nivati.com,Seed ,51-200,B2B Software,2010,https://html.duckduckgo.com/html/?q=%22Nivati%22+founded+year+www.nivati.com,https://cdn.prod.website-files.com/62eae87cb2ed395a998943f6/65d69c3af5cfe60721d0ff79_4%20core%20features%20HQ%402x.png,og:image
profile,http://www.linkedin.com/company/nursaapp,Nursa,"5295 Commerce Drive, Murray, UT",Reimagining the healthcare staffing industry by connecting clinicians and facilities directly to improve patient care.,www.nursa.com,Series B ,51-200,Marketplaces,2019,https://html.duckduckgo.com/html/?q=%22Nursa%22+founded+year+www.nursa.com,https://cdn.prod.website-files.com/636e7f8063d6538dea5ca1e4/63bf082ce3e89947df831914_nursa-open-graph.webp,og:image
profile,http://www.linkedin.com/company/pillow-cube,Pillow Cube,"1815 S State St, Orem, UT 84097",Pillow Cube is the first pillow designed specifically for side sleepers.,www.pillowcube.com,Series A ,51-200,Consumer,2019,https://html.duckduckgo.com/html/?q=%22Pillow+Cube%22+founded+year+www.pillowcube.com,http://www.pillowcube.com/cdn/shop/files/Horizontal-pink-logo-outline-blue_1200x1200.png?v=1654641969,og:image
profile,http://www.linkedin.com/company/project-solar,Project Solar,"1850 West Ashton Boulevard, Lehi, UT","Project Solar is disrupting the solar industry. With our innovative e-commerce platform, we have removed door-to-door salespeople and dropped the price of solar by about 50%. We've helped thousands of homeowners join the solar revolution and are poised for even more growth and impact with our recent $23M Series A round of financing.",www.projectsolar.com,Series A ,51-200,Consumer,2020,https://html.duckduckgo.com/html/?q=%22Project+Solar%22+founded+year+www.projectsolar.com,http://projectsolar.com/cdn/shop/files/project-solar-social-image.jpg?v=1639432679,og:image
profile,http://www.linkedin.com/company/redo-tech,Redo ,"14761 Future Way, Draper, UT 84020",Crush cart abandonment & watch loyalty soar through elevated purchase & post purchase experience - completely free.,www.getredo.com,Series A ,51-200,B2B Software,2023,https://html.duckduckgo.com/html/?q=%22Redo%22+founded+year+www.getredo.com,https://cdn.prod.website-files.com/6980daf3c097d8adb570d9bb/69b8a6ccf7ee24a777a29903_6e565535e27cb355f5d643baa21bfd68_redo_com_OG_image.png,og:image
profile,http://www.linkedin.com/company/remilabs,Remi,"1800 Ashton Boulevard, Lehi, UT","We find roofers more roofs, and homeowners the right roofer.",www.remihq.com,Series A ,51-200,B2B Software,1972,https://html.duckduckgo.com/html/?q=%22Remi%22+founded+year+www.remihq.com,https://remihq-c9sfjld08.vercel.remihq.com/opengraph-image-1j7jya?6f670e668380ae0c,og:image
profile,http://www.linkedin.com/company/rivethealth,Rivet Health,"9815 S Monroe Street, Sandy, UT 84070","When patients ask their provider ""what will this cost?""​, they hear a variety of responses that communicate some form of ""we don't know""​. Rivet is software for providers to answer that question quickly and accurately.",www.rivethealth.com,Series B ,51-200,B2B Software,2018,https://html.duckduckgo.com/html/?q=www.rivethealth.com+founded+year,https://www.rivethealth.com/hubfs/logo-thumbnail.png,og:image
profile,http://www.linkedin.com/company/stayai,Stay AI,"3209 Daybreaker Drive, Park City, UT",Stay AI is the subscription management app that helps DTC brands on Shopify supercharge their growth.,www.stay.ai,Series A ,51-200,B2B Software,2021,https://html.duckduckgo.com/html/?q=%22Stay+AI%22+founded+year+www.stay.ai,https://stay.ai/wp-content/uploads/2025/04/Default-Site-Image.png,og:image
profile,http://www.linkedin.com/company/teamstrider,Strider ,"10377 South Jordan Gateway, South Jordan, UT","Strider is revolutionizing the way companies, governments, and research institutions protect their innovation and compete in a new era of strategic competition. Our trailblazing technology and intelligence solutions enable customers to proactively visualize, manage, and respond to state-sponsored IP theft and supply chain vulnerabilities.",www.striderintel.com,Series C ,51-200,Security ,2019,https://html.duckduckgo.com/html/?q=%22Strider%22+founded+year+www.striderintel.com,https://content.striderintel.com/wp-content/uploads/2025/03/1600x900-Site-Twitter-Thumbnail.png,og:image
profile,http://www.linkedin.com/company/tava-health,Tava Health,"645 South 200 East Salt Lake City, Utah 84111","A mental health benefit for every employee, because healthy minds matter.",www.tavahealth.com,Series B ,51-200,Bio/Medical Tech,2019,https://html.duckduckgo.com/html/?q=%22Tava+Health%22+founded+year+www.tavahealth.com,https://cdn.prod.website-files.com/69b16eaa32e6453c489312a1/69b16eaa32e6453c489312ea_649c6f80719c67b8516a71ee_webclip.webp,apple-touch-icon
profile,http://www.linkedin.com/company/thepicklr,The Picklr,"559 South Deseret Drive, Kaysville, UT","The Picklr is the world's fastest-growing network of premium indoor pickleball courts, offering an unparalleled experience for players of all skill levels. With more than 390 state-of-the-art clubs sold worldwide, The Picklr provides programs for beginners to pros, and a vibrant atmosphere. ",www.thepicklr.com,Series B ,51-200,Consumer,2021,https://html.duckduckgo.com/html/?q=thepicklr+founded+year,https://icons.duckduckgo.com/ip3/thepicklr.com.ico,ddg-favicon
profile,http://www.linkedin.com/company/torusrev,Torus ,"855 West 2400 South, Salt Lake City, UT",Empowering individuals and communities to become their own renewable energy provider.,www.torus.co,Series A ,51-200,Energy,2021,https://html.duckduckgo.com/html/?q=%22Torus%22+founded+year+www.torus.co,https://www.datocms-assets.com/93357/1739376293-ab_torus_spin_studio_4-1.jpg?auto=format&amp;fit=max&amp;w=1200,og:image
profile,http://www.linkedin.com/company/justvanilla,Vanilla,"310 South Main Street, Salt Lake City, UT","Vanilla is the world’s first Estate Advisory Platform, purpose-built by advisors and estate professionals to help wealth management firms deliver a holistic, modern estate planning experience to their clients.",www.justvanilla.com,Series B ,51-200,FinTech,2019,https://html.duckduckgo.com/html/?q=%22Vanilla%22+founded+year+www.justvanilla.com,https://www.justvanilla.com/wp-content/uploads/2025/02/social-preview-iamge.png,og:image
profile,http://www.linkedin.com/company/usevoze,Voze ,"44 W 13800 S, Draper , UT 84020","Get timely, detailed and valuable notes from your sales reps in the field.",www.voze.com,Series A ,51-200,B2B Software,2000,https://html.duckduckgo.com/html/?q=www.voze.com+founded+year,https://icons.duckduckgo.com/ip3/voze.com.ico,ddg-favicon
profile,http://www.linkedin.com/company/xevant,Xevant,"3400 North Ashton Boulevard, Lehi, UT",The actionable insights you need to lower drug costs and improve health outcomes.,www.xevant.com,Series D+ ,51-200,B2B Software,2017,https://html.duckduckgo.com/html/?q=%22Xevant%22+founded+year+www.xevant.com,https://www.xevant.com/wp-content/uploads/2025/08/monitor_patient-assistance-analysis_2025-scaled.jpg,og:image
profile,http://www.linkedin.com/company/zartico,Zartico,"26 South Rio Grande Street, Salt Lake City, UT",Zartico is a SaaS technology company that uses data science and AI to create marketing performance solutions. ,www.zartico.com,Series A ,51-200,B2B Software,2019,https://html.duckduckgo.com/html/?q=%22Zartico%22+founded+year+www.zartico.com,https://icons.duckduckgo.com/ip3/zartico.com.ico,ddg-favicon
profile,http://www.linkedin.com/company/3helix-inc,3Helix,"650 Komas Drive, Salt Lake City, UT","3Helix develops and markets a novel collagen targeting technology, providing scientists and clinicians with new tools to investigate collagen pathology and to develop diagnostics and therapeutics for diseases with high collagen remodeling activities.
",www.3helix.com,Seed ,2-10,Bio/Medical Tech,2015,https://html.duckduckgo.com/html/?q=%223Helix%22+founded+year+www.3helix.com,https://cdn.shopify.com/s/files/1/0779/2377/8845/files/Social_Sharing_Image_Shopify.png?v=1729284765,og:image
profile,http://www.linkedin.com/company/drumcv,DrumCV,"2022 Tuscany Way, Pleasant Grove, UT","Sick & tired of Customer Support getting all the blame? DrumCV's AI-powered support dispositions are ""Giving Back Vacations to Support Leaders.""",www.drumcv.com,Seed ,2-10,B2B Software,2022,https://html.duckduckgo.com/html/?q=www.drumcv.com+founded+year,https://icons.duckduckgo.com/ip3/drumcv.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/canopy-inc/,Canopy Tax,"10355 S Jordan Gateway Suite 500, South Jordan, UT 84095",Canopy is an accounting practice management software that simplifies your firm so you can help more clients.,https://www.getcanopy.com/,Series C ,51-200 ,B2B Software,,https://html.duckduckgo.com/html/?q=www.getcanopy.com+founded+year,https://www.getcanopy.com/wp-content/uploads/2026/03/Client-Man-Hero-scaled.png,og:image
profile,https://www.linkedin.com/company/observepoint/,ObservePoint ,"2100 Pleasant Grove Blvd #300, Pleasant Grove, UT 84062","Ensure privacy compliance standards, validate landing pages, confirm data tracking, clearly see your entire marketing tech stack, validate your ecommerce engines, and much more. ObservePoint presents the reality of what’s happening on your website and gives you a clear map to make it even better.
",https://www.observepoint.com/,Series B ,51-200,Security ,2007,https://html.duckduckgo.com/html/?q=%22ObservePoint%22+founded+year+www.observepoint.com,https://www.observepoint.com/wp-content/themes/observepoint/assets/images/og-fallback-img.jpg,og:image
profile,https://www.linkedin.com/company/mxenabled/,MX,"N 3401 N Thanksgiving Way #500, Lehi, UT 84043","MX Technologies, Inc. is a leader in actionable intelligence, enabling financial providers and consumers to do more with financial data. MX provides end-to-end solutions for financial institutions and fintechs to connect to, understand, and act on customers’ financial data.",https://www.mx.com/,Series D+ ,501-1K,FinTech,2010,https://html.duckduckgo.com/html/?q=%22MX%22+founded+year+www.mx.com,https://assets.mx.com/images/mx-default-meta-img3.jpg,og:image
profile,https://www.linkedin.com/company/neighbor/,Neighbor ,"2600 Executive Pkwy Suite 550, Lehi, UT 84043",Neighbor is a peer-to-peer storage company that connects people with unused space to people in need of storage.,www.neighbor.com,Series B ,51-200,Marketplaces,2017,https://html.duckduckgo.com/html/?q=%22Neighbor%22+founded+year+www.neighbor.com,https://d9lvjui2ux1xa.cloudfront.net/img/shareBannerv4.png,og:image
profile,https://www.linkedin.com/company/bookclubdotcom/,BookClub,"7533 Center View Ct, # 4134, West Jordan, Utah 84084","BookClub transforms books into interactive experiences so teams can learn and develop in any way that suits them
",www.bookclub.com,Series A ,11-50,B2B Software,2020,https://html.duckduckgo.com/html/?q=%22BookClub%22+founded+year+www.bookclub.com,https://cdn.prod.website-files.com/6525661e52f7acbb92d664ef/6697e8ff9349c5972caea1d8_Homepage-Open%20Graph%20Image.webp,og:image
,,,,,,,,,,,,
profile,https://www.linkedin.com/company/lvt/,Liveview Technologies ,"802 E 1050 S American Fork, Utah 84003 US","LVT provides rapidly-deployable surveillance hardware that runs on our proprietary SaaS platform. Our enterprise-grade safety and security ecosystem makes it easy to secure virtually any physical environment through intelligent automation and actionable insights.
",https://www.lvt.com/,Series B ,501-1K ,Security ,2005,https://html.duckduckgo.com/html/?q=%22Liveview+Technologies%22+founded+year+www.lvt.com,https://cdn.prod.website-files.com/674d649ddd92d4cd09236107/6848c7616683823ae0acc47c_a61093f6d3186e071147c4359eed84e2_lvt-open-graph-preview_v1.jpg,og:image
profile,https://www.linkedin.com/company/lucidsoftware/,Lucid,"10355 S Jordan Gateway #300, South Jordan, UT 84095","Lucid is a visual collaboration suite that helps teams see and build the future. Virtual whiteboarding, intelligent diagramming, and cloud visualization empower organizations to take plans from initial ideas to successful delivery. ",https://lucid.co/,Series D+,1K-5K,B2B Software,2010,https://html.duckduckgo.com/html/?q=%22Lucid%22+founded+year+lucid.co,https://icons.duckduckgo.com/ip3/lucid.co.ico,ddg-favicon
profile,https://www.linkedin.com/company/jump-app-ai/,Jump ,"14761 Future Way, Draper, UT 84020","Trusted by enterprise and loved by advisors, Jump is the leading AI tool for wealth managers and financial advisors that automates notetaking, compliance, CRM updates, and much more
",https://jumpapp.com/,Seed,11-50 ,B2B Software,2023,https://html.duckduckgo.com/html/?q=%22Jump%22+founded+year+jumpapp.com,https://jump.imgix.net/v3/Web%20Linkedin%20Preview.png,og:image
profile,https://www.linkedin.com/company/previbenefit/,Previ,"3400 Ashton Blvd #160, Lehi, UT 84043","Our mission at Previ is to help employees save more of their hard-earned paycheck.

Employees and their families save $1,200+ annually on their cell phone bill by switching to Previ, and at no cost to the company to launch or maintain.",https://previ.com/,Seed,11-50,B2B Software,2022,https://html.duckduckgo.com/html/?q=%22Previ%22+founded+year+previ.com,https://storage.googleapis.com/gpt-engineer-file-uploads/attachments/og-images/1aa50f3b-765e-450d-a386-cfe6e4797085,og:image
profile,https://www.linkedin.com/company/getalpyne/,Alpyne,"3585 e Ceres Dr, Salt Lake City, Utah 84124, US

","Complete control for fractional CFOs.

The Alpyne platform harnesses modern APIs and data infrastructure to make the lives and work of finance professionals easier and more fulfilling. Stop wrangling data and worflow across dozens of client systems. Get everything in to one place and focus on what you're good at.",https://www.getalpyne.com/,Pre-Seed,2-10,B2B Software,2021,https://html.duckduckgo.com/html/?q=getalpyne+founded+year,https://icons.duckduckgo.com/ip3/getalpyne.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/distroio/about/,Distro,"550 West State Street, Lehi, UT 84043","Distro is a platform where companies can find and match with top quality talent in over 200 countries around the world, then interview and hire, and automate payroll.",https://distro.io/,Seed,2-10,Marketplaces,2021,https://html.duckduckgo.com/html/?q=%22Distro%22+founded+year+distro.io,https://icons.duckduckgo.com/ip3/distro.io.ico,ddg-favicon
profile,https://www.linkedin.com/company/getparallel/,Parallel,,"Parallel is an easy-to-use financial modeling platform built for early-stage companies helping them understand their runway, revenue, burn, and the impact of decisions without needing to build complex financial models.",https://getparallel.com/,Seed ,2-10,B2B Software,2023,https://html.duckduckgo.com/html/?q=%22Parallel%22+founded+year+getparallel.com,https://icons.duckduckgo.com/ip3/getparallel.com.ico,ddg-favicon
profile,,Avy,"6975 South Union Park Avenue, Cottonwood Heights, UT 84047","Humans. Computers. Great teams will be made of both.
We believe in teamwork, in trust, and that humans and computers will work together side-by-side in a better future. So we're building it.",https://www.avy.ai/,Seed,11-50,B2B Software,2016,https://html.duckduckgo.com/html/?q=www.avy.ai+founded+year,https://icons.duckduckgo.com/ip3/avy.ai.ico,ddg-favicon
profile,https://www.linkedin.com/company/awardco/,Awardco,"2080 W 400 N, Lindon, UT 84042","Awardco boosts productivity, reduces spend, and builds culture through value-driven recognition and rewards. Awardco is the only employee recognition and total rewards platform to be a featured partner with Amazon Business, and has the largest reward network on the planet—all with zero markups.
",https://www.award.co/,Series A ,501-1K,B2B Software,2015,https://html.duckduckgo.com/html/?q=%22Awardco%22+founded+year+www.award.co,https://icons.duckduckgo.com/ip3/award.co.ico,ddg-favicon
profile,https://www.linkedin.com/company/filevine/,Filevine ,"1260 Stringham Ave, Salt Lake City, UT 84106
","Filevine is changing the way legal work gets done for law practitioners and their clients. As the leading legal work platform, Filevine is dedicated to empowering organizations with tools to simplify and elevate complex, high-stakes legal work. P",https://www.filevine.com/,Series D+,501-1K,B2B Software,2014,https://html.duckduckgo.com/html/?q=%22Filevine%22+founded+year+www.filevine.com,https://icons.duckduckgo.com/ip3/filevine.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/snoballplatform/,Snoball ,"1064 S N County Blvd Suite 300, Pleasant Grove, UT 84062","Word of Mouth Marketing. Done for You.

Get more customers as Snoball generates referrals, creates marketing assets, and collects reviews from your happy customers. Finally, a word of mouth marketing platform that does it all for you.",https://snoball.com/,Series B ,11-50,B2B Software,2009,https://html.duckduckgo.com/html/?q=%22Snoball%22+founded+year+snoball.com,https://icons.duckduckgo.com/ip3/snoball.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/refer-pro/,Referpro ,"1633 W Innovation Way, Lehi, UT 84043","Unlock the Power of Referrals with ReferPro. Your Go-To Automated Referral Platform for Service Businesses.
",https://referpro.co/,Seed,11-50,B2B Software,2022,https://html.duckduckgo.com/html/?q=%22Referpro%22+founded+year+referpro.co,https://icons.duckduckgo.com/ip3/referpro.co.ico,ddg-favicon
profile,https://www.linkedin.com/company/deepsee/,DeepSee,"13907 S Minuteman Drive, Draper, UT 84020","DeepSee’s Knowledge Process Automation (KPA) platform represents a new category of people-first automation solutions that mines unstructured data, operationalizes AI-powered insights, and automates results into real-time action for the enterprise. ",https://deepsee.ai/,Series A ,11-50,B2B Software,2019,https://html.duckduckgo.com/html/?q=%22DeepSee%22+founded+year+deepsee.ai,https://icons.duckduckgo.com/ip3/deepsee.ai.ico,ddg-favicon
profile,https://www.linkedin.com/company/askelephant/posts/?feedView=all,AskElephant,"12459 S 300 E Suite 102 , Draper UT 84020",AskElephant is the AI-powered platform that automates workflows for go-to-market teams,https://www.askelephant.ai/,Pre-Seed,11-50,B2B Software,2023,https://html.duckduckgo.com/html/?q=%22AskElephant%22+founded+year+www.askelephant.ai,https://www.askelephant.ai/api/og,og:image
profile,https://www.linkedin.com/company/whistic/posts/?feedView=all,Whistic,"1221 S Valley Grove Way #350, Pleasant Grove, UT 84062","The Whistic Platform leverages a powerful AI engine to streamline vendor assessments and customer trust programs, making both sides of the process faster, smarter, and more efficient.",whistic.com,Series B,51-200,B2B Software,2015,https://html.duckduckgo.com/html/?q=%22Whistic%22+founded+year+whistic.com,https://icons.duckduckgo.com/ip3/whistic.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/helperlycare/?viewAsMember=true,Helperly,"9547 S 700 E STE 201 Sandy, UT 84070","Helperly is transforming the way the seniors age. We honor senior's unique purpose through true connection.
We utilize AI to help seniors live longer, healthier, and more connected lives. Seniors connect  with others virtually through interest based micro communities, then within the software we utilize AI to predict the physical, mental, and emotional needs of each user based on their use of the app, equipped with that information we work with senior care services that are free to the senior through their insurance to help them get the care they need, before they're in crisis. ",helperly.com ,Seed,11-50,Consumer,2023,https://html.duckduckgo.com/html/?q=%22Helperly%22+founded+year+helperly.com,https://icons.duckduckgo.com/ip3/helperly.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/lendio/,Lendio,"4100 Chapel Ridge Road, Suite 500, Lehi, UT 84043","Lendio is the nation's leading Marketplaces connecting small businesses, lenders, and small business service providers through a single integrated technology platform. ",https://www.lendio.com/,Series D+,201-500,Marketplaces,2011,https://html.duckduckgo.com/html/?q=%22Lendio%22+founded+year+www.lendio.com,https://cdn.prod.website-files.com/67473c04b086bff6a8789185/67be556807ab349873c9ef40_lendio-favicon-256x256.png,apple-touch-icon
